id,date,state,district,market,commodity,variety,min_price_quintal,max_price_quintal,modal_price_quintal,arrivals,original_unit,original_price,source,source_url,data_status,quality_flag,generation_method,observation_frequency,min_price_kg,max_price_kg,modal_price_kg
5493,2025-05-20,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1220,1470,1309,335,Quintal,1309,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.2,14.7,13.09
5494,2025-05-21,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1201,1452,1274,334,Quintal,1274,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.01,14.52,12.74
5495,2025-05-22,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1214,1365,1290,188,Quintal,1290,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.14,13.65,12.9
5496,2025-05-23,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1213,1505,1343,132,Quintal,1343,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.13,15.05,13.43
5497,2025-05-24,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1084,1362,1249,151,Quintal,1249,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,10.84,13.62,12.49
5498,2025-05-25,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1176,1427,1278,60,Quintal,1278,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,11.76,14.27,12.78
5499,2025-05-26,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1201,1452,1321,90,Quintal,1321,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.01,14.52,13.21
5500,2025-05-27,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1207,1463,1306,360,Quintal,1306,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.07,14.63,13.06
5501,2025-05-28,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1284,1494,1367,9,Quintal,1367,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.84,14.94,13.67
5502,2025-05-29,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1216,1516,1361,84,Quintal,1361,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.16,15.16,13.61
5503,2025-05-30,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1257,1558,1394,213,Quintal,1394,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.57,15.58,13.94
5504,2025-05-31,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1204,1430,1359,73,Quintal,1359,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.04,14.3,13.59
5505,2025-06-01,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1189,1477,1291,117,Quintal,1291,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,11.89,14.77,12.91
5506,2025-06-02,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1293,1534,1379,156,Quintal,1379,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.93,15.34,13.79
5507,2025-06-03,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1274,1578,1376,121,Quintal,1376,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.74,15.78,13.76
5508,2025-06-04,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1284,1478,1353,55,Quintal,1353,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.84,14.78,13.53
5509,2025-06-05,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1182,1536,1348,38,Quintal,1348,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,11.82,15.36,13.48
5510,2025-06-06,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1281,1598,1420,31,Quintal,1420,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.81,15.98,14.2
5511,2025-06-07,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1243,1496,1374,243,Quintal,1374,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.43,14.96,13.74
5512,2025-06-08,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1237,1622,1449,34,Quintal,1449,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.37,16.22,14.49
5513,2025-06-09,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1198,1436,1306,9,Quintal,1306,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,11.98,14.36,13.06
5514,2025-06-10,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1174,1420,1287,154,Quintal,1287,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,11.74,14.2,12.87
5515,2025-06-11,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1243,1525,1418,365,Quintal,1418,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.43,15.25,14.18
5516,2025-06-12,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1294,1597,1398,261,Quintal,1398,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.94,15.97,13.98
5517,2025-06-13,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1183,1436,1363,304,Quintal,1363,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,11.83,14.36,13.63
5518,2025-06-14,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1383,1690,1476,145,Quintal,1476,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.83,16.9,14.76
5519,2025-06-15,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1155,1409,1294,130,Quintal,1294,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,11.55,14.09,12.94
5520,2025-06-16,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1338,1587,1422,281,Quintal,1422,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.38,15.87,14.22
5521,2025-06-17,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1188,1409,1271,45,Quintal,1271,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,11.88,14.09,12.71
5522,2025-06-18,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1245,1536,1387,92,Quintal,1387,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.45,15.36,13.87
5523,2025-06-19,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1217,1596,1428,108,Quintal,1428,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.17,15.96,14.28
5524,2025-06-20,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1228,1474,1375,30,Quintal,1375,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.28,14.74,13.75
5525,2025-06-22,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1345,1602,1416,48,Quintal,1416,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.45,16.02,14.16
5526,2025-06-23,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1301,1586,1452,199,Quintal,1452,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.01,15.86,14.52
5527,2025-06-24,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1386,1726,1524,301,Quintal,1524,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.86,17.26,15.24
5528,2025-06-25,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1290,1718,1500,390,Quintal,1500,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.9,17.18,15.0
5529,2025-06-26,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1374,1552,1469,155,Quintal,1469,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.74,15.52,14.69
5530,2025-06-27,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1253,1587,1462,176,Quintal,1462,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.53,15.87,14.62
5531,2025-06-28,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1308,1574,1461,53,Quintal,1461,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.08,15.74,14.61
5532,2025-06-29,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1357,1647,1496,12,Quintal,1496,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.57,16.47,14.96
5533,2025-06-30,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1363,1526,1447,458,Quintal,1447,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.63,15.26,14.47
5534,2025-07-01,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1405,1680,1505,345,Quintal,1505,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.05,16.8,15.05
5535,2025-07-02,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1323,1703,1497,48,Quintal,1497,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.23,17.03,14.97
5536,2025-07-03,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1389,1783,1551,85,Quintal,1551,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.89,17.83,15.51
5537,2025-07-04,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1382,1570,1487,103,Quintal,1487,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.82,15.7,14.87
5538,2025-07-05,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1308,1592,1515,143,Quintal,1515,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.08,15.92,15.15
5539,2025-07-06,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1399,1614,1498,171,Quintal,1498,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.99,16.14,14.98
5540,2025-07-07,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1378,1628,1517,339,Quintal,1517,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.78,16.28,15.17
5541,2025-07-08,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1418,1758,1529,10,Quintal,1529,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.18,17.58,15.29
5542,2025-07-09,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1398,1589,1497,329,Quintal,1497,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.98,15.89,14.97
5543,2025-07-10,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1242,1653,1453,351,Quintal,1453,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.42,16.53,14.53
5544,2025-07-11,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1429,1743,1569,130,Quintal,1569,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.29,17.43,15.69
5545,2025-07-12,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1278,1567,1469,99,Quintal,1469,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.78,15.67,14.69
5546,2025-07-13,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1465,1641,1554,35,Quintal,1554,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.65,16.41,15.54
5547,2025-07-14,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1277,1716,1497,102,Quintal,1497,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.77,17.16,14.97
5548,2025-07-15,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1346,1773,1575,371,Quintal,1575,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.46,17.73,15.75
5549,2025-07-16,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1416,1683,1550,298,Quintal,1550,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.16,16.83,15.5
5550,2025-07-17,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1360,1765,1536,117,Quintal,1536,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.6,17.65,15.36
5551,2025-07-18,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1391,1626,1505,112,Quintal,1505,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.91,16.26,15.05
5552,2025-07-19,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1465,1732,1592,371,Quintal,1592,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.65,17.32,15.92
5553,2025-07-20,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1504,1840,1679,168,Quintal,1679,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,15.04,18.4,16.79
5554,2025-07-21,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1410,1762,1561,16,Quintal,1561,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.1,17.62,15.61
5555,2025-07-22,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1455,1817,1600,73,Quintal,1600,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.55,18.17,16.0
5556,2025-07-23,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1305,1741,1532,121,Quintal,1532,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.05,17.41,15.32
5557,2025-07-24,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1376,1731,1557,224,Quintal,1557,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.76,17.31,15.57
5558,2025-07-25,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1556,1941,1720,120,Quintal,1720,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,15.56,19.41,17.2
5559,2025-07-26,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1449,1771,1641,85,Quintal,1641,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.49,17.71,16.41
5560,2025-07-27,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1467,1920,1696,52,Quintal,1696,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.67,19.2,16.96
5561,2025-07-28,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1336,1686,1562,71,Quintal,1562,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.36,16.86,15.62
5562,2025-07-29,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1495,1685,1598,99,Quintal,1598,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.95,16.85,15.98
5563,2025-07-30,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1515,1830,1602,64,Quintal,1602,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,15.15,18.3,16.02
5564,2025-07-31,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1474,1800,1628,178,Quintal,1628,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.74,18.0,16.28
5565,2025-08-01,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1559,1799,1644,281,Quintal,1644,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,15.59,17.99,16.44
5566,2025-08-02,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1602,1893,1740,324,Quintal,1740,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.02,18.93,17.4
5567,2025-08-03,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1525,1876,1640,40,Quintal,1640,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,15.25,18.76,16.4
5568,2025-08-04,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1484,1879,1745,375,Quintal,1745,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.84,18.79,17.45
5569,2025-08-05,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1517,1957,1730,44,Quintal,1730,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,15.17,19.57,17.3
5570,2025-08-06,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1513,1892,1646,47,Quintal,1646,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,15.13,18.92,16.46
5571,2025-08-07,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1545,1923,1723,356,Quintal,1723,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,15.45,19.23,17.23
5572,2025-08-08,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1575,1924,1687,51,Quintal,1687,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,15.75,19.24,16.87
5573,2025-08-09,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1525,1939,1702,82,Quintal,1702,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,15.25,19.39,17.02
5574,2025-08-10,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1506,1880,1721,141,Quintal,1721,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,15.06,18.8,17.21
5575,2025-08-11,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1423,1891,1670,73,Quintal,1670,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.23,18.91,16.7
5576,2025-08-12,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1636,1895,1722,108,Quintal,1722,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.36,18.95,17.22
5577,2025-08-13,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1583,1901,1719,232,Quintal,1719,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,15.83,19.01,17.19
5578,2025-08-14,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1614,1987,1786,57,Quintal,1786,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.14,19.87,17.86
5579,2025-08-15,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1499,1873,1711,73,Quintal,1711,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.99,18.73,17.11
5580,2025-08-16,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1526,1856,1695,297,Quintal,1695,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,15.26,18.56,16.95
5581,2025-08-17,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1696,2068,1801,202,Quintal,1801,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.96,20.68,18.01
5582,2025-08-18,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1610,1913,1797,162,Quintal,1797,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.1,19.13,17.97
5583,2025-08-19,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1563,1809,1696,316,Quintal,1696,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,15.63,18.09,16.96
5584,2025-08-20,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1582,2015,1776,204,Quintal,1776,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,15.82,20.15,17.76
5585,2025-08-21,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1586,1937,1723,114,Quintal,1723,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,15.86,19.37,17.23
5586,2025-08-22,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1485,1869,1729,102,Quintal,1729,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.85,18.69,17.29
5587,2025-08-23,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1507,1859,1739,139,Quintal,1739,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,15.07,18.59,17.39
5588,2025-08-24,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1506,2033,1770,87,Quintal,1770,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,15.06,20.33,17.7
5589,2025-08-25,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1559,1814,1724,172,Quintal,1724,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,15.59,18.14,17.24
5590,2025-08-26,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1686,2019,1829,157,Quintal,1829,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.86,20.19,18.29
5591,2025-08-27,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1713,1950,1813,108,Quintal,1813,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,17.13,19.5,18.13
5592,2025-08-28,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1691,2057,1810,117,Quintal,1810,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.91,20.57,18.1
5593,2025-08-29,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1555,1904,1756,151,Quintal,1756,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,15.55,19.04,17.56
5594,2025-08-30,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1639,1873,1745,41,Quintal,1745,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.39,18.73,17.45
5595,2025-08-31,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1669,2059,1791,192,Quintal,1791,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.69,20.59,17.91
